Nama,User,Isi,Rating,Label
 Pantai Sari Ringgung ,Wisan585,tempat yang sangat indah dan pantai bersih.tempat untuk keluarga yang suka pantai pantai bersih dan pantai aman karena tidak berombak (ombak hanya riak2),5,Positif
 Pantai Sari Ringgung ,Mahyaruddin M,Pantai sari ringguk adalah salah satu pantai yang terletak di Lampung letaknya di pesawaran. Pantai ini tidak kalah dengan pantai yang lain nya. Keunikan pantai ini adalah ketika kita menyebrang ke seberang kita akan melihat indah pasir timbul yang sangat unik. Bukan hanya itu di pantai ini juga ada masjid apung yang unik. Yang penting keren deh. :),4,Positif
 Pantai Sari Ringgung ,Eko Kristino B,Pantai yang menarik dengan hiburan yang lumayan lengkap dan tidak terlalu jauh dari kota.Belum terlalu komersial. Dipagi hari air tenang nyaris tidak ada ombak dan areal dangkalnya cukup luas sehingga aman bagi anak umur 6-15 tahun (tinggi badan < 1 m).,4,Positif
 Pantai Mutun ,mrjog,"Pantai Mutun terletak sekitar 1 jam dari Bandar Lampung dan cukup mudah dijangkau. Sayangnya 2 km terakhir menuju ke pantai ini harus ditempuh melalui jalan yang rusak.Pantainya berpasir putih, tetapi area pasir putihnya tidak terlalu lebar. Kami juga menyeberang ke Pulau Tangkil dengan harapan menemukan pantai berpasir putih yang bersih. Satu hal yang sangat disayangkan adalah kebersihan yang tidak terjaga. Banyak sampah berserakan dan yang disebut sebagai ""Tangkil Resort"" tidak lebih dari sekedar beberapa saung, permainan olah raga air dan bangunan sederhana milik penduduk sekitar.Makanan yang dijual juga hanya makanan instan, Sayang sekali, padahal jika digarap dengan baik saya rasa pantai ini memiliki potensi yang besar untuk menarik turis asing.",2,Negatif
 Pantai Mutun ,LisaWibowo,"Pantai sangat bagus, pasir putih. Lebih lembut lagi jika nyebrang ke Pulau Tangkil. Tapi sayang akses jalan masuk Pantai Mutun rusak parah (makadam). Tempat ganti, bilas, kamar kecil, kamar mandi cenderung kurang bersih dan sehat. Tarif untuk di Pulau Tangkil terlalu mahal. Menginjakkan kaki ada harganya, saung/tempat berteduh ada harganya. Semuanya terlalu tinggi untuk fasilitas yg kurang. Alamnya indah hanya pengelolanya kurang indah.",3,Positif
 Pantai Mutun ,yuniarto,"Wisata pantai yang menarik di Bandar Lampung. Untuk menuju lokasi ini, dibutuhkan waktu sekitar 30 menit. Jalanan menuju lokasi cukup sempit sehingga agak macet. Jalan akses menuju pantai agak jelek dan berdebu. semua terbayar dengan pemandangan yang luar biasa...",3,Positif
 Pantai Mutun ,AyuOkta,"Berjarak kurang lebih 30menit dari bandar lampung.Lalu sampai saya di pantai Mutun.Pantai rekreasi cocok untuk pasangan ataupun keluarga yang bawa anak.Namun, tujuan saya bukan ke pantai ini sebenarnya, saya akan menyebrang ke pulau tangkil..Kurang lebih 5 menit saya menyewa perahu . Hanya membayar 20rb/orang untuk pulang pergi",5,Positif
 Pantai Mutun ,ikungadiwar,"40 menit dari Bandar Lampun lewat Teluk Betung akhirnya sampai di pantai pasir putih dengan ombang yang tenang menawan.Masih di kelola oleh penduduk sekitar, sehingga banyak sampah menumpuk, dan jalan yang agak rusak menuju lokasi.tetapi masih dapat dinikmati..",4,Positif
 Teluk Kiluan ,Agus S,"Pantai paling sempurna yg pernah gue kunjungi, tempat yg msih sangat asri dan asli. Mau nyari kenyamanan jenis apapun ada di sana, yg paling menarik yaitu berenang sama lumba2 d laut lepas. selain itu juga krna paling deket ama Jakarta. Aishh kayaknya gk ada kata yg cukup untuk deskripsi Kiluan deh, mending ksono aje sndiri!",5,Positif
 Teluk Kiluan ,Lilik S,"tempat melihat lumba lumba yang dekat dengan jakarta. perjalanan yang melelahkan, tempat ini kurang lebih 4 jam dari bandar lampung dengan kondisi jalan yang buruk. tapi hal itu terobati dengan lokasi yang indah. sebaiknya ikut group tur jika anda kurang dari 4 orang sehingga bisa share cost. ada 1 penginapan di pulau yang juga meneyediakan tur lumba lumba",4,Positif
 Teluk Kiluan ,Nikki W,"Teluk Kiluan, terletak di Kabupaten Tanggamus, sekitar 3-4 jam dari Bandar Lampung, teluknya sih ga terlalu ""wah"" ya karena agak sedikit kotor dengan sampah dan lumpur. Yang wajib dilakuin disini adalah hunting dolphin di pagi hari, gila, keren banget, kombinasi lumba-lumba yang berenang hanya jarak 3 meter dari jukung plus view burung camar hitam-putih yang berputar-putar dilangit sedang mencari mangsa, sempurna banget deh pokoknya, ga rugi deh ke kiluan!",4,Positif
 Teluk Kiluan ,fadjarwarisman,Neh pantai paling komplit yang pernah gw kunjungin.. bisa berenang.. ada pantai batu.. ada laguna.. ada pantai karang.. ada pantai ombak besar.. cuma sayang waktu itu karna masalah dana ga nyicipin snorkling n lumba lumba.. n weekend ini gw kesana lagi buat nyicipin yang kurang..!!!,5,Positif
 Teluk Kiluan ,widi017,"teluk kilauan emang indah enak buat renang berlibur masyarakatnya yang ramah sehingga saya sangat betah tinggal disana hubungan dengan masyarakat pun sangat baik namun sayang pemerintah kok kurang memperhatikan ya akan potensi daerah tersebut kenapa kok tidak jg ditindak lanjuti akan pembangunan pembangunan pendukungnya (akses jalan dan komunikasi) dan sdm masyarakatnya (pengelolaan vila,dan bahasa ) tapi yang paling saya suka adalah sifat masyarakatnya mereka tetap sebagai nelayan dan tidak ada yang berubah atas diri mereka tapi tidak ada salahnya jika mereka kita tingkatkan sdmnya",3,Positif
 Pulau Kelagian ,PepiHappy,"Pulau kelagian adalah salah satu pulau dari beberapa pulau-pulau kecil di sekitar teluk lampung. Pulau ini cukup mudah dicapai, hanya sekitar 30-45 menit dari ketapang. Dan kita hanya cukup membayar Rp 5000,- per orang sebagai retribusi atau bisa dibilang uang kebersihan. Di sini ada beberapa kegiatan yang bisa dilakukan seperti banana boat, atau snorkeling, atau sekedar duduk-duduk santai di gazebo-gazebo yang berderet di tepi pantai.",5,Netral
 Pulau Kelagian ,wputri1991,"Pulaunya tenang, indah dan sangat natural.Lautnya bersih, pasirnya sangaaat halus, pemandangannya juga indah untuk melihat sunset dan sunrise.Tetapi akan lebih baik lagi kalau dikelola dengan baik.Karena kurangnya akomodasi penginapan serta makanan.Lebih baik bawa banyak bekal makanan sendiri karena warung disini suka 'menembak' harga makanan.Berhubung saya dan teman-teman berlibur saat peak season, kami tidak kebagian penginapan sehingga harus menginap di warung kecil milik ibu pedagang disana.Berkemah sambil membawa tenda sendiri bisa menjadi alternatif yang bagus.Bermain di air, snorkeling atau sekedar bersantai bersama bisa jadi kegiatan favorit.Di siang hari saat weekend, penduduk setempat juga menyediakan watersport murah.Overall, it's good to come here.",4,Positif
 Pulau Kelagian ,Alfalegro,"menjelang sore datang, bersantai menggunakan hammock sangatlah menyenangkan, pantainya yang bersih, langit yang cerah, pasir pantai seputih dan sehalus tepung sangat menyenangkan",5,Positif
 Pulau Kelagian ,Emma Nita J,"Awalnya ga nyangka kalau di lampung pulau-pulaunya indah dan masih ""natural"" sekali..Salah satu pulau yg saya kunjungi yaitu pulau kelagian kecil dan pulau kelagian besar..Di dua pulau ini saya berlama-lama menikmati deburan ombak dan snorkling di pulau kelagian kecil..Sungguh lampung surganya pulau-pulau indah",5,Positif
 Pulau Kelagian ,Canpyon,"pantai di kelagian terbagi beberapa pulau antara lain: kelagian besar, kelagian kecil dan pasir putih island. selain itu pulau yang berdekatan adalah pulang pahawang besar dan pahawang kecil. pantainya bagus, bersih, banyak site untuk snorkeling.sayangnya untuk menuju kesana harus menggunakan kapal yang harga sewanya tidak fix, jadi harus pandai2 menawar ke owner dari kapal. selain itu yang menyebalkan di setiap pulau akan diminta uang kebersihan oleh orang-orang yang mengelola pulau secara tidak resmi (pungutan liar)",3,Positif
 Pulau Pahawang ,tiketmurah999,"Pulau pahawang/ pantai merupaka pantai yang terletak di kabupaten pasawaran prov lampung. Pulau ini terbagi menjadi beberapa pulau kecil dengan pemandangan keindahan pantainya dan bawah air yang sungguh luar biasa.Di pulau pahawang kita bisa melakuakn snockeling dan bermain banana boat. Biaya untuk sewa kapal dan perlengkapan juga cukup terjangkau. cukup membayar 150.000 anda sudah bisa dapat perlengkapan snockeling, jaket keselamatan, sewa kapal, dan juga makan siang dari hasil tangkapan nelayan.",4,Positif
 Pulau Pahawang ,Abeng_Sulistyo,Menuju pulau dengan kapal kayu selama 45 menit tidak akan menyesal kalau akhirnya menemukan pulau dengan pantai yang indah. Ada beberapa pulau yang bisa dikunjungi selain Pahawang ada juga Kelagian. Mengelilingi pulau sambil memancing sangat menyenangkan. Akhiri dengan mandi2 dan bakar ikan di pulau berpasir putih,4,Positif
 Pulau Pahawang ,Dony_Agus_Saputro,Pulau kecil yang masih alami tapi sudah terasa bisnis pariwisata menggeliat di sana dengan adanya hotel atau rumah persewaan yang mudah didapatkan juga akses ke pulau ini yang praktis ditemukan. Perjalanan lebih mengasikkan saat kita menggunakan perahu dan menyiapkan alat snorkeling untuk menikmati wisata bawah laut yang sangat indah.,5,Positif
 Pulau Pahawang ,Pennie K,"niat nyebrang menggunakan speedboat ke pulau pahawang ini buat snorkeling, kami sewa kapal tersebut hanya dengan bayar 450rb/org kami total pergi berempat. puas sekali snorkeling dipantai ini, airnya cukup jernih jadi ikan-ikan dan terumbu karangnya terlihat jelas. dan kami pun beruntung bisa melihat ikan nemo yang terkenal itu. ",4,Positif
 Pulau Pahawang ,muhammadw75,"Di Sumatera, kita harus ke Pulau Weh Aceh utk mendapatkan spot taman laut yang keren. Sayangnya, Aceh jauh sekali dari Palembang.Syukurnya, Palembang dekat dng Lampung yg dikaruniai banyak pantai. Salah satu yang terbaik adalah Pahawang Island.Saya mengajak keluarga dng anak kecil ke sini. Mereka sangat senang berenang bersama ikan nemo. Pengalaman yang akan mereka kenang hingga dewasa.Jaga trumbu karangnya ya guys...",4,Positif
 Boemi Kedaton Mall ,Ninuk33,"tempat nya ramai pengunjung, kondisi mall nya masih baru , tapi untuk kelengkapan outlet-outlet nya lumayan lengkap",5,Positif
 Boemi Kedaton Mall ,LisaWibowo,"Sushinya enak, sashimi nya seger, terutama salmonnya. Harga ga terlalu mahal dan ga murah. Minumannya seger. Tempatnya cukup nyaman tapi agak sempit. All is nice.",4,Positif
 Boemi Kedaton Mall ,Said Idrus F,"Mall bumi kedaton atau disingkat MBK adalah mall baru d bandar lampung..mallnya lumayan lengkap tenant nya dari starbuck, jco,xx1 hingga AW ada disini,,tapi blm ada kfc atau MCD..banyak juga mengadakan pameran mobil di lantai dasarnya sehingga mall ini selalu ramai diakhir pekan..untuk parkirnya luas di samping mall nya namun blm direhab karena msh batu batu sehingga kurang nyaman klo parkir di luar",4,Positif
 Boemi Kedaton Mall ,Zaitun A,"mall ini cukup lengkap, serta dilengkapi dengan banyak toko yang belum ernah ada di lampung sebelumnya. contohnya seperti ace hardware, ataupun toko lainnya. dilegkapi dengan Cinema XXI. MBK juga dipenuhi dengan toko yang menjua berbagai makanan yang lengkap serta lezat",4,Positif
 Boemi Kedaton Mall ,Quedcsky,"Mall baru di Lampung. letaknya agak jauh dari pusat kota Bandar Lampung, tapi banyak tempat yang tidak ada di mall lainnya seperti Starbucks, sour sally, Shillin. hanya saja tempat parkirnya agak sulit terutama yang ada di lantai atas",4,Positif
 Pantai Sari Ringgung ,My C,"Pantai ini berpasir putih dan air lautnya hijau ke biru-biruan. Saya bersama teman-teman langsung nyebur karena airnya bersih dan bening. Karena tidak dalam kami bisa jalan agak ketengah untuk berenang. Kalian juga bisa menyewa perahu menuju pulau pasir yang ada jika air surut saja. Setelah puas bermain air, saya langsung menuju bukit kecil yang memang disediakan untuk melihat view pantai dan gungung di sore harinya. Indah banget. ",4,Positif
 Pantai Sari Ringgung ,bebe_shafa,Pantainya ramah banget buat anak2x.. atau kita bisa sewa perahu buat nyebrang ke pasir timbul.. recomended banget tempatnya.. harus dicoba.. ,4,Positif
 Pantai Sari Ringgung ,Emma Nita J,"Pertama kali berkunjung ke pantai ini sudah disuguhkan gradasi air laut yg indah..Kebetulan saya berkunjung pada hari sabtu dan pantai dalam keadaan sepi..Pantai ini dilengkapi banyak fasilitas,dan sangat cocok bila membawa keluarga..Spot yang paling saya sukai adalah puncak indah sari ringgung dimana dari atas puncak kita bisa melihat barisan pulau pulau indah dari atas bukit..",5,Positif
 Pantai Sari Ringgung ,Asrida s,"Pantai ini termasuk bersih , akses jalannya pun tidak sulit. Pantai ini tidak sulit ditemukan karena ada baliho besar dan papan nama besar di gerbang utama. Ada ayunan / taman bermain untuk anak anak. Musholanya bersih rapi lengkap dengan tempat wudhu bukan air laut. Tiket masuk kalo tidak salah 10.000 per orang sewa pondok kurleb 100.000, kalo mau nyebrang ke pasir timbul itu nego2 aja sama yg menyediakan jasa. Boleh bawa makanan dari luar, kemarin datang bukan saat waktu liburan (hari jumat) jadi lumayan tenang dan sepi. Kemungkinan weekend dan musim liburan ramai. Ada krakatau view tapi tidak sempat coba karena kesorean hehehe ini pantai rekomendasi untuk wisata di lampung. Oh iya ada masjid terapung jugaaa,, ",4,Positif
 Pantai Sari Ringgung ,linda_nhd,"skarang sudah dikelola lebih baik. dengan adanya tempat istirahat dan makan, bisa dijadikan tempat nongkrong.",3,Positif
 Pantai Mutun ,Andre M,"Bagus, banyak wahana air, terawat dan indah. Tempat ini cocok untuk bersantai dengan keluarga ataupun teman, di dalamnya terdapat cafe yang cocok untuk menikmati pantai...",5,Positif
 Pantai Mutun ,itanarita,"kami berkunjung saat liburan panjang lebaran, saat kesana pantai ini banyak sampahnya, berserakan dipesisir pantai..entah mungkin karena banyak pengunjung atau memang sudah seperti itu, namun sangat mengganggu terutama untuk anak-anak yg senang bermain pasir. kami juga berkunjung ke pulau tangkil, naik perahu dengan biaya perahu PP 15 rb per org. Pulau tangkil ini pasir pantainya putih bersih, lembut tanpa karang, namun sayang sekali sampah juga berserakan dimana mana. semoga ini bisa menjadi perhatian pemerintah daerah setempat...karena potensi wisatanya sangat besar tapi kalau kurang perawatan terutama kebersihan tentu akan ditinggalkan..",3,Negatif
 Pantai Mutun ,alabaster87,"Saya ke pantai ini pada hari kerja. Perjalanan dengan mobil sekitar 1 jam, mengikuti jalan besar saja dari arah Telukbetung atau GPS juga bisa. Setelah keluar dari jalan raya, belok kiri masuk ke jalan tanah dan pantainya masih agak jauh. Pantainya sendiri cukup lebar, bagian pertama berupa pantai sepi yang banyak saung-saung bambunya. Bagian kedua terletak lebih jauh, yang sudah direnovasi dan dilengkapi fasilitas mini-waterboom.Saya hanya mampir di bagian pertama yang sepi, tidak jauh dari parkiran mobil. Pantainya sepi, ombaknya sangat tenang. Pasirnya cukup bersih, Banyak perahu menawarkan jasa penyeberangan ke pulau Tangkil (yang dari pantai ini sangat jelas dan tampak dekat sekali). Sepi, pedagang juga tidak banyak. Cukup bersih dan tertata.Satu hal lagi biaya masuk cukup mahal, dimana kami membayar Rp. 45.000 untuk mobil + 3 orang. Selain itu untuk duduk di saung-saungnya juga diwajibkan membayar lagi Rp. 50.000 (mungkin bagi yang tidak ingin membayar bisa membawa tikar dan duduk di pasir, hahaha).",3,Negatif
 Pantai Mutun ,Khiko R,"Pantai Mutun merupakan salah satu pantai yang patut dikunjungi saat berpergian ke Lampung. Untuk mencapai kesana, dibutuhkan waktu sekitar 45 menit dengan menggunakan kendaraan pribadi. Aksesnya tidak begitu bagus karena jalan masih banyak yang belum di aspal. Tapi semuanya terbayar saat anda sampai ke pantai. Pantai Mutun sangat tenang dan memiliki pasir putih yang halus. Anda dapat berenang atau sekedar bermain air disini. Ada dua bagian pantai yang dapat dikunjungi, yakni bagian pantai yang berisikan banyak perahu untuk membantu anda menyeberang menuju Pulau Tangkil dan bagian Waterboom. Pantai yang digunakan untuk menyeberang tidak begitu enak untuk dikunjungi karena terlalu penuh oleh perahu. Sementara jika anda ingin di pantai yang tenang, saya sarankan untuk ke bagian waterboom.",4,Positif
 Pantai Mutun ,SabrinaSimorangkir,Pantai Mutun dapat dicapai sekitar 30 -45 menit dari kota Bandar Lampung. Akses ke pantari tersebut hanya dapat menggunakan kendaraan pribadi karena tidak ada kendaraan umum yang mengjangkau tempat tersebut.Kita bisa menyeberang ke Pulau Tangkil yang hanya 10 - 15 menit dari Pantai Mutun dengan biaya sekitar Rp 10.000 - Rp 15.000 (tergantung kesepakatan dengan nelayan setempat). Pantainya sangat jernih sehingga dapat melihat terumbu karang di dalamnya.Pantai ini dapat dijadikan destinasi pilihan teman-teman yang akan berwisata.,3,Positif
 Teluk Kiluan ,Mugijanto,.. jalan menuju lokasi dari Bandar Lampung kurang lebih 83 Km .. jika di tempuh dgm kemndaraan roda dua kurang lebh membutuhkan 4 jam perjalanan .. karena jalan nya cukup extream dan menjadi tantangan .. dengan hasil kepuasan yang luar biasa begitu tiba di Teluk Kiluan .. sebelum nya kita harus melalui Pangkalan Angkatan Laut di daerah Piabung .. barulah jalan menuju tantangan kita harus lalaui .. disarankan untuk menggunakan kendaraan roda empat jenis jeep atau luv .. begitu tiba disana kita akan mendapatkan ketakjuban yang luar biasa .. menyeberang dari desa menuju pulau Kiluan kurang lebih 30 menit di pagi hari kita aan mendapatkan aytaksi ikan lumba lumba secara gratis dg menyewa perahu untuk 3 orang penumpang .. amazing ...,5,Positif
 Pulau Pahawang ,llidya96,"Berlibur pada awal januari 2017 bersama keluarga. Naik boat sekitar 20 menit dari pelabuhan ketapang. Pantainya bersih, tapi banyak rumput laut sehingga anak-anak tidak nyaman berenang.",3,Positif
 Pulau Pahawang ,rindavita,"Pulau Pahawang dulu dikenal karena mangrovenya, karena masyarakatnya yang peduli. Sekarang Pahawang fikenal karena bagus buat selfie dan sudah nggak layak karena terlalu ramai kalau hari libur.",2,Negatif
 Pulau Pahawang ,resti l,"Pulau pahawang yang merupakan salah satu destinasi wisata andalan provinsi lampung patut untuk diperhitungkan menjadi pilihan berkunjung saat bersama orang terkasih. Pemandangan bawah lautnya yg indah bakal buat perjalanan terbayar dengan puas. Mau liat ikan ikan cantik sambil foto selfie bareng, must banget dateng kesini. Saya bangga menjadi orang lampung Visit lampung dan kamu akan menemukan keindahannya",5,Positif
 Pulau Pahawang ,Qiasha B,"pantai yang indah yang dimiliki provinsi lampung, pemandangan bawah laut yang sangat memanjakan mata di jamin gk nyesel",5,Positif
 Pulau Pahawang ,Rizal V,"Sebelumnya saya bingung mencari destination untuk keperluan tugas kampus, setelah mencari dari internet dam mencoba berbaur dengan backpaker akhirnya destination ini lah yang tepat. Saat saya berada di pulau pahawang, ini pulau yang bener-bener luar biasa !",5,Positif
 Pulau Kelagian ,DHASANTI,"Dari pulau Pahawang saya mampir ke Pulau Kelagian yang jaraknya kira2 hanya 10 menit naik kapal perahu. Di Pulau ini pasirnya sangat bersih dan indah dan saya juga bisa menyewa Banana Boat dengan ongkos Rp.25,000.-/orang. Selain kegiatan tsb. saya mengitari pulau ini yg tidak begitu besar tapi disetiap sisinya menampilkan keindahan yang berbeda2 dan indah untuk spot berfoto, tak banyak kegiatan yang bisa dilakukan disini.",3,Positif
 Pulau Kelagian ,Einoks,"Tidak terlalu jauh menuju ke Pulau Kelagian dari kota Bandar Lampung.Dari Bandar Lampung kita menuju ke Ketapang, tempat unt menyewa kapal/jukung unt menyebrang ke Pulau Kelagian.Bandar Lampung - Ketapang ditempuh kurang lebih 1jam. Dari Ketapang kita menyewa Jukung/kapal seharga Rp 200rb/kapal yang akan mengantar dan menjemput ke Pulau Kelagian.Ketapang - Kelagian kurang lebih ditempuh selama 15menit.Biasanya pemilik kapal akan meninggalkan kita bermain sepuasnya di Kelagian, dan dia akan memberikan no telp unt dpt kita hubungi saat kita mau dijemput pulang ke Ketapang.Di Kelagian kita bisa berenang di pantai berpasir putih dan halus. Pantai masih relatif bersih.Di Kelagian jg tersedia homestay yg bisa disewa per malam, ada musholla, toilet unt mandi sehabis berenang di laut.Di pinggir pantai tersedia gazebo unt sekedar duduk2 yang disewakan seharga Rp 30rb sepuasnya.",4,Positif
 Pulau Kelagian ,adityafakhri,"Kelagian hanya berjarak 20 menit dari Ketapang, daratan Lampung. Dapat ditempuh dengan perahu nelayan. Pasirnya putih dan halus, lautnya biru dan tenang. Benar-benar pulau yang cantik.",4,Positif
 Pulau Kelagian ,efraim_raka,"pulau yang indah dan masih sepi, cukup nyaman kalau bermain di sana bersama rekan kita dan juga stress kita bisa hilang,",4,Positif
 Pulau Kelagian ,Rifki H,"saat berlabuh di pulau kelagian, kami menikmati indahnya pemandangan dan bermain air, dimana laut yang masih asri dan belum banyak orang yang mengunjunginya. sungguh sangat menakjubkan pemandangan yang kami nikmati saat itu.",4,Positif
 Boemi Kedaton Mall ,Zainal2014,"Shopping dan sightseeing di Mall Boemi Kedaton merupakan kegiatan yang menyenangkan. Hal ini karena MBK (singkatan mall ini) terletak sangat strategis dan tidak terlalu jauh dari kediaman saya. Mall ini menyajikan berbagai tawaran berbelanja dari jaringan Supermarket Chandra, Gramedia, Sportswear, Ace Hardware, Apparel stores, dan yang belakangan sangat populer adalah kuliner internasional dan lokal. Untuk yang terakhir, tempat ini menjadi salah satu spot hang out untuk remaja dan keluarga yang sangat menyenangkan. Berbagai kuliner berjaringan luas sudah ada di MBK seperti J.Co, Starbucks, Tawan, shih Lin, dsb.Oleh sebab itu, MBK adalah a must place mall untuk didatangi saat-saat weekend.",4,Positif
 Boemi Kedaton Mall ,Juli Y,"Mall ini terletak di daerah Kedaton, sudah mulai beroperasi kira-kira di pertengahan tahun 2014. Saat ini sudah banyak tenant-tenant besar yang bergabung di Mall tersebut, salah satunya yaitu XXI, Gramedia dan juga Starbuks yang baru mulai buka di awal Juli 2015",4,Netral
 Boemi Kedaton Mall ,Rosa A,"Datang ke MBK saat libur lebaran dan ramaaiiii luar biasa. Saya sampai ditolak di 3 restoran karena sudah overload order dan pengunjung. Setelah muter2 Mall, akhirnya saya putuskan untuk makan di Raja Iga. Rasanya biasa aja sih, tp ya lumayan lah.Hmm... Mall nya sendiri, sebetulnya bagus tp karena terlalu ramai saya jd pusing menilainya. Outlet2nya lengkap juga, ada body shop, jco, shihlin, erafone dll. Oia.. Di MBK juga ada Starbucks pertama, satu2nya di Lampung. Ada XXI di lantai paling atas, film yg diputar juga sudah up to date. Parkir luas, tapi..agak serem ya pintu keluar masuk motor dan mobil, ga ada pemisah atau pembatas, jd motor harus hati2 saat mau keluar dr parkiran krn lengah sedikit bisa ketabrak mobil. Semoga segera ada perbaikan dr pihak manajemen building MBK.",4,Negatif
 Boemi Kedaton Mall ,hermant0,"Boemi Kedaton Mall, yang biasanya orang lampung sebut menjadi MBK merupakan mall yang baru diresmikan awal tahun 2015, merupakan mall yang terbesar dan terbagus saat ini.MBK dilengkapi dengan berbagai fasilitas, seperti pusat kuliner, Supermarket dan beberapa vendor terkenal dari Jakarta. Saat masuk kedalam MBK, suasana seperti dijakarta, luas dan nyaman. ",5,Positif
 Boemi Kedaton Mall ,Chayra_Siswanto,"Mall terbesar & terbaik hingga saat ini. Lokasi yg mudah dijangkau, fasilitas lengkap dengan tenant2 yg luar biasa dalam artian skala nasional. Alternatif untuk liburan akhir pekan. ",5,Positif
 Pantai Mutun ,petty_singdikangeni,"pantai mutun teluk betung bandar lampung indonesia pantai yang sangat indah bersih dengan yang penduduk sangat ramah, pantai mutun adalah tempat wisata untuk mengisi liburan anda sekeluarga dan dari pantai mutun kurang lebih 15 menit anda sekeluarga bisa menikmati indahnya pulau tangkil yang mana di palau tersebut terdapat beberapa wahana permainan air, silahkan mencoba",5,Positif
 Pantai Mutun ,Andreas S,"pasir putih, ombak yang tenang dengan pulau kecil di dekatnya seharusnya menjadi daya tarik sempurna. Sayang akses jalan yang buruk dan tidak adanya petunjuk yang jelas membuatnya kurang menarik",3,Negatif
 Pantai Mutun ,hassan294229,"Lampung memiliki garis pantai yang cukup panjang karena bentuk geografisnya yang khas. Memliki dua teluk utama yaitu Teluk Lampung dan Teluk Semangka.Pantai Mutun terletak tidaj jauh dari Kota Bandar Lampung di kawasan Lempasing. Di kawasan ini mulai bermunculan kawasan wista pantai yabg semuanya menawarkan wisata bahari yang menggoda.Air nya yang jernih dan pasirnya yang putih membuat pengunjung ingin segera menceburkan diri ke laut. Pantai Mutun sangat populer dan. Ukup ramai terutama di akhir pekan dan akan menjadi sangat ramai di hari lobir panjang.Fasilitasnya cukup lenglap dengan pondok santai, gerai makanan dan minuman, ruang bilas, dan juga tempat ibadah. Mampir ke kampung? Pantai Mutun tidak boleh dilewatkan!",4,Positif
 Pantai Mutun ,TIMOTEUSTALIP,"Saat liburan Desember lalu saya berkesempatan mampir ke Pantai Mutun. Pantai ini masih bersih, pasirnya halus, lautnya bersih dan biru. Senang rasanya berenang di sana. Jika mau ke Pulau Tangkil dapat menggunakan kapal nelayan. ALternatif berlibur di Bandar Lampung, dimana kebanyakan orang lebih kenal pantai Pasir Putih",4,Positif
 Pantai Mutun ,DHASANTI,"Pantai ini berlokasi di wilayah lampung selatan, sejajar dengan pantai2 lainnya, kira2 tiga jam dari Bakauheni. Pantainya sangat luas dan banyak sekali fasilitas hiburan masyarakat yang murah meriah, tapi jalan menuju kesini sangat kecil dan rusak berlubang dan becek, bahkan sebagian jalanan belum di aspal. Saking banyaknya pengunjung maka pantai ini terkesan kotor dan kumuh sehingga kurang nyaman bagi wisatawan yang menyukai pemandangan indah. Dari pantai ini anda dapat menyeberang dengan kapal perahu ke pulau Tangkil (ongkos Rp.30,000/orang pp) dengan fasilitas panggung terbuka, banana boat (ongkos 25,000/org), paralayang (ongkos 150,000/orang), flying fish/donat boat (ongkos 30,000/org), atau sewa cano bagi anak2 kecil yg ingin mendayung sendiri perahunya.",3,Negatif
 Pantai Sari Ringgung ,Maulana S,"Pantai yang sangat indah dengan berbagai pulau nya yang cantik..ada pula bukit-bukit yang menarik untuk berselfie ria,hehehe...tapi sayang...tempat ibadahnya(mushalla)jauh...hanya mengandalkan masjid apung nya...tapi selebihnya ok kok...kerreeenn ...",4,Positif
 Pantai Sari Ringgung ,Darwin-Pangaribuan,"Pengalaman melihat pantai dari puncak bukit satu satunya hanya ada di pantai Sari Ringgung ini. Jalan masuk ke pantai ini nyaman dan bagus, tidak ada pungli di tengah jalan. Di pantai juga ada fasilitas saung untuk duduk duduk. Bisa juga berenang di bibir pantai. Nikmati keindahan tepi pantai dengan naik ke puncak bukit, pemandangan cukup indah. Sayang air lautnya tidak jernih. Salah satu pantai favorit untuk keluarga di Lampung.",3,Positif
 Pantai Sari Ringgung ,buyunghasbullah,"Tidak terlalu jauh dari Bandarlampung tapi pada saat musim liburan waktu tempuh menjadi cukup lama karena macet dan jalanan yang sempit serta terganggu oleh akses keluar masuk kendaraan di beberapa tempat wisata sebelum sampai ke Pantai Sari Ringgung salah satunya adalah Pantai Mutun.Akses dari jalan raya belum diaspal juga tempat tempat parkir kendaraan masih berupa tanah/pasir, belum tahu kondisinya jika musim hujan. Penataan tempat parkir perlu ditingkatkan dengan menambah petunjuk yang jelas dan menambah petugas parkir untuk memandu pengunjung.Ombak pantai cocok buat anak - anak berenang tidak terlalu deras bahkan cenderung tenang, pantai cukup dangkal walaupun sudah agak jauh dari bibir pantai, hanya saja air lautnya keruh dan banyak batu karang, hati - hati dengan putra - putri anda jika berenang agak jauh karena bisa melukai kaki jika tidak berhati - hati. Tempat bilas air bersih saat ini sudah tersedia dibeberapa tempat namun perlu ditingkatkan kebersihannya.",3,Negatif
 Pantai Sari Ringgung ,Yance121,Pantai Sari Ringgun merupakan salah objek wisata yang ada di propinsi Lampung khususnya kabupaten Pesawaran. Tetapi tempat ini sangat dekat dengan kota Bandar Lampung Aksesnya mudah.Pantainya sangat bagus dan bersih. Fasilitasnya juga bagus untuk akses ke tempat wisata yang lain seperti pasir timbul dan dan pulau yg di sekitarnya tersedia.Kami sangat puas atas kunjungan kami ke Objek Wisata Pantai Sari RinggunTerima kasih ,2,Positif
